price,year,mileage,tax,steering,owners,model,volume,power,transmission,engine,fuel,drive,acceleration,consumption,country,class,number seats,length,width,height,wheelbase,clearance,wheel size,fuel capacity,weight,gears,maximum speed,ecological,co2,engine capacity,cylinders,cylinder,compression,fuel consumption city,fuel consumption highway,fuel consumption combined,log_price
11490000.0,2025.0,140.0,,Левый,1.0,Ram,3.0,420.0,Автомат,Бензиновый,АИ-95,Полный,,11.0,США,J,5.0,5903.0,2062.0,1968.0,3672.0,219.0,R18,98.0,3130.0,8.0,,Euro 0,,2993.0,6.0,4.0,10.4,12.2,9.7,11.0,16.256987736857138
5950000.0,2024.0,470.0,67350.0,Левый,1.0,LiXiang,1.5,449.0,Автомат,Гибридный,АИ-95,Полный,5.3,22.8,Китай,E,5.0,5050.0,1995.0,1750.0,3005.0,180.0,R20,65.0,3130.0,1.0,180.0,Euro 0,,1496.0,4.0,4.0,,,,7.4,15.598901945589025
6000000.0,2023.0,50.0,0.0,Левый,1.0,Zeekr,,544.0,Автомат,Электро,,Полный,3.8,17.8,Китай,E,5.0,4970.0,1999.0,1560.0,3005.0,117205.0,R21,,,1.0,200.0,Euro 0,,,,,,,,,15.607270193858982
2000000.0,2021.0,43000.0,5215.0,Левый,1.0,Renault,1.3,150.0,Вариатор,Бензиновый,АИ-92,Полный,10.5,7.2,Франция,C,5.0,4545.0,1820.0,1565.0,2721.0,205.0,R17,50.0,1954.0,,191.0,Euro 5,162.0,1332.0,4.0,4.0,10.5,9.1,6.1,7.2,14.508658238524095
650000.0,2007.0,265000.0,40800.0,Левый,3.0,Mercedes-Benz,3.5,272.0,Автомат,Бензиновый,АИ-98,Полный,7.2,10.2,Германия,F,5.0,5079.0,1871.0,1473.0,3035.0,150.0,R18,90.0,2475.0,7.0,250.0,Euro 4,,3498.0,6.0,4.0,10.7,14.6,7.8,10.2,13.384729180332174
3200000.0,2019.0,109000.0,15150.0,Левый,1.0,Hyundai,2.2,200.0,Автомат,Дизельный,ДТ,Полный,10.5,7.5,Южная Корея,E,7.0,4980.0,1975.0,1750.0,2900.0,200.0,R18,71.0,2670.0,8.0,190.0,Euro 0,196.0,2199.0,4.0,4.0,16.0,9.6,6.3,7.5,14.978661680269907
1098000.0,2017.0,163930.0,3850.0,Левый,3.0,Skoda,1.6,110.0,Автомат,Бензиновый,АИ-95,Передний,13.3,7.1,Чехия,B,5.0,4222.0,1793.0,1691.0,2578.0,180.0,R16,55.0,1890.0,6.0,172.0,Euro 5,,1598.0,4.0,4.0,10.5,9.1,6.0,7.1,13.90900181179801
3750000.0,2022.0,37000.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,15.137266664613225
2500000.0,2015.0,199247.0,15750.0,Левый,2.0,Land,3.0,211.0,Автомат,Дизельный,ДТ,Полный,10.7,8.5,Великобритания,J,5.0,4829.0,1915.0,1887.0,2885.0,240.0,R19,82.0,3180.0,8.0,180.0,Euro 5,224.0,2993.0,6.0,4.0,18.0,9.7,7.8,8.5,14.731801689838349
11990000.0,2022.0,12900.0,65250.0,Левый,1.0,Mercedes-Benz,3.0,435.0,Автомат,Бензиновый,АИ-98,Полный,5.3,9.3,Германия,E,5.0,4939.0,2010.0,1730.0,2935.0,202.0,,85.0,3050.0,9.0,250.0,Euro 6,212.0,2999.0,6.0,4.0,10.5,11.7,7.9,9.3,16.29958361040653
1440000.0,2021.0,111000.0,3990.0,Левый,1.0,Renault,1.6,114.0,Вариатор,Бензиновый,АИ-95,Передний,15.2,6.9,Франция,C,5.0,4545.0,1820.0,1565.0,2721.0,208.0,R17,50.0,1926.0,,172.0,Euro 5,160.0,1598.0,4.0,4.0,10.5,9.0,5.7,6.9,14.180154365996387
23100000.0,2024.0,35.0,109050.0,Левый,1.0,BMW,4.4,727.0,Автомат,Гибридный,АИ-95,Полный,3.5,25.0,Германия,E,5.0,5096.0,1970.0,1510.0,3006.0,115.0,,60.0,2940.0,8.0,305.0,Euro 6,39.0,4395.0,8.0,4.0,10.5,,,1.7,16.955343218782065
1870000.0,2014.0,188000.0,7600.0,Правый,2.0,Toyota,2.0,152.0,Вариатор,Бензиновый,АИ-95,Полный,,6.8,Япония,M,7.0,4710.0,1730.0,1825.0,2825.0,160.0,R15,50.0,2120.0,,,Euro 5,157.0,1987.0,4.0,4.0,10.0,,,6.8,14.441449523589984
670000.0,2020.0,52416.0,990.0,Левый,3.0,Hyundai,1.4,100.0,Автомат,Бензиновый,АИ-92,Передний,12.9,6.4,Южная Корея,B,5.0,4405.0,1729.0,1469.0,2600.0,160.0,R16,50.0,1600.0,6.0,183.0,Euro 5,149.0,1368.0,4.0,4.0,10.5,8.5,5.1,6.4,13.415034483903348
1450000.0,2016.0,206000.0,5040.0,Левый,3.0,Nissan,2.0,144.0,Вариатор,Бензиновый,АИ-95,Полный,12.1,7.5,Япония,D,5.0,4643.0,1820.0,1695.0,2706.0,210.0,R17,60.0,2060.0,,180.0,Euro 5,174.0,1997.0,4.0,4.0,11.2,9.4,6.4,7.5,14.187074804051692
1900000.0,2022.0,60000.0,8500.0,Левый,1.0,Chevrolet,1.5,173.0,Автомат,Бензиновый,АИ-95,Передний,8.7,,США,D,5.0,4652.0,1843.0,1661.0,2725.0,193.0,R17,56.0,2025.0,6.0,201.0,Euro 0,,1490.0,4.0,4.0,10.0,9.0,7.6,,14.45736497045232
2350000.0,2017.0,125000.0,9950.0,Левый,2.0,Hyundai,2.2,200.0,Автомат,Дизельный,ДТ,Полный,9.9,7.8,Южная Корея,D,7.0,4905.0,1885.0,1685.0,2800.0,180.0,R17,71.0,2630.0,6.0,201.0,Euro 4,,2199.0,4.0,4.0,16.0,10.1,6.4,7.8,14.669926311652166
200000.0,2004.0,368160.0,980.0,Левый,3.0,Renault,1.4,98.0,Механика,Бензиновый,АИ-95,Передний,12.0,6.8,Франция,C,5.0,4498.0,1777.0,1465.0,2686.0,125.0,R16,60.0,1715.0,5.0,185.0,Euro 0,,1390.0,4.0,4.0,10.0,9.1,5.4,6.8,12.206077645517674
885000.0,2007.0,203500.0,17250.0,Левый,3.0,Subaru,2.5,230.0,Автомат,Бензиновый,АИ-95,Полный,7.6,11.2,Япония,D,5.0,4485.0,1735.0,1590.0,2525.0,190.0,R16,60.0,2000.0,4.0,214.0,Euro 0,,2457.0,4.0,4.0,8.2,,,11.2,13.69334405393293
5900000.0,2023.0,8000.0,0.0,Левый,1.0,Zeekr,,544.0,Автомат,Электро,,Полный,3.8,17.3,Китай,E,5.0,4970.0,1999.0,1560.0,3005.0,174.0,R19,,,1.0,200.0,Euro 0,,,,,,,,,15.59046307836746
399000.0,2006.0,198700.0,970.0,Левый,3.0,Hyundai,1.4,97.0,Автомат,Бензиновый,АИ-92,Передний,14.5,6.9,Южная Корея,B,5.0,4280.0,1695.0,1470.0,2500.0,155.0,R15,45.0,1600.0,4.0,168.0,Euro 0,,1399.0,4.0,4.0,10.0,9.5,5.4,6.9,12.896719202134523
1189000.0,2012.0,193390.0,5250.0,Левый,2.0,Kia,2.0,150.0,Механика,Бензиновый,АИ-95,Передний,10.4,7.5,Южная Корея,C,5.0,4440.0,1855.0,1635.0,2640.0,172.0,R18,55.0,1980.0,5.0,184.0,Euro 4,185.0,1998.0,4.0,4.0,10.5,9.8,6.1,7.5,13.988624016715459
700000.0,2009.0,283000.0,17250.0,Левый,3.0,Opel,3.2,227.0,Автомат,Бензиновый,АИ-95,Полный,8.8,11.6,Германия,C,5.0,4575.0,1850.0,1704.0,2707.0,200.0,R18,65.0,2310.0,5.0,203.0,Euro 0,,3195.0,6.0,4.0,10.3,16.4,8.9,11.6,13.45883704259595
2350000.0,2014.0,205000.0,10000.0,Левый,2.0,Mitsubishi,3.2,200.0,Автомат,Дизельный,ДТ,Полный,11.1,9.3,Япония,J,5.0,4900.0,1875.0,1900.0,2780.0,225.0,R17,88.0,2910.0,5.0,185.0,Euro 4,,3200.0,4.0,4.0,17.0,11.4,8.0,9.3,14.669926311652166
3990000.0,2017.0,150000.0,18675.0,Левый,2.0,Mercedes-Benz,3.0,249.0,Автомат,Дизельный,ДТ,Полный,7.8,7.6,Германия,F,7.0,5130.0,1934.0,1850.0,3075.0,216306.0,R18,100.0,3250.0,9.0,222.0,Euro 6,199.0,2987.0,6.0,4.0,15.5,8.2,7.2,7.6,15.199302039492581
2050000.0,2022.0,50000.0,9500.0,Левый,1.0,Haval,2.0,190.0,Робот,Бензиновый,АИ-95,Полный,9.0,8.4,Китай,C,5.0,4691.0,1866.0,1690.0,2725.0,190.0,R19,56.0,2230.0,7.0,195.0,Euro 5,214.0,1967.0,4.0,4.0,9.6,12.5,7.5,8.4,14.53335083891935
949000.0,2011.0,229000.0,3990.0,Левый,3.0,Nissan,1.6,114.0,Механика,Бензиновый,АИ-95,Передний,12.9,6.8,Япония,C,7.0,4541.0,1780.0,1645.0,2765.0,200.0,R17,65.0,2072.0,5.0,177.0,Euro 0,159.0,1598.0,4.0,4.0,10.7,8.6,5.8,6.8,13.76316513133229
1090000.0,2018.0,59450.0,3955.0,Левый,2.0,Renault,1.6,113.0,Механика,Бензиновый,АИ-95,Передний,11.1,6.9,Франция,B,5.0,4080.0,1757.0,1618.0,2589.0,195.0,R15,50.0,1555.0,5.0,172.0,Euro 5,158.0,1598.0,4.0,4.0,10.7,8.9,5.7,6.9,13.901689171636098
2200000.0,2015.0,212800.0,5250.0,Левый,2.0,Honda,2.0,150.0,Автомат,Бензиновый,АИ-92,Полный,12.8,7.9,Япония,C,5.0,4605.0,1820.0,1685.0,2630.0,180.0,R19,58.0,2100.0,5.0,190.0,Euro 6,,1997.0,4.0,4.0,10.6,10.1,6.7,7.9,14.603968372873895
720000.0,2010.0,209000.0,8450.0,Левый,3.0,Suzuki,2.4,169.0,Автомат,Бензиновый,АИ-95,Полный,12.0,9.7,Япония,J,5.0,4500.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2100.0,4.0,175.0,Euro 0,225.0,2393.0,4.0,4.0,10.0,12.5,8.1,9.7,13.487007879880162
6350000.0,2024.0,103.0,15300.0,Левый,1.0,BMW,2.0,204.0,Робот,Бензиновый,АИ-95,Полный,7.7,7.3,Германия,C,5.0,4554.0,1845.0,1590.0,2692.0,206.0,R19,54.0,2190.0,7.0,225.0,Euro 0,,1998.0,4.0,4.0,11.0,,,7.3,15.663965528349177
1200000.0,2016.0,176000.0,4305.0,Левый,2.0,Hyundai,1.6,123.0,Механика,Бензиновый,АИ-95,Передний,12.3,7.0,Южная Корея,B,5.0,4270.0,1780.0,1630.0,2590.0,190.0,R16,55.0,1795.0,6.0,169.0,Euro 6,161.0,1591.0,4.0,4.0,10.5,9.0,5.8,7.0,13.997832948091215
6900000.0,2023.0,2000.0,0.0,Левый,1.0,Zeekr,,544.0,Автомат,Электро,,Полный,3.8,17.8,Китай,E,5.0,4970.0,1999.0,1560.0,3005.0,117205.0,R21,,,1.0,200.0,Euro 0,,,,,,,,,15.747032114495013
14570000.0,2016.0,48000.0,87000.0,Левый,3.0,Porsche,3.8,580.0,Робот,Бензиновый,АИ-98,Полный,3.0,9.3,Германия,S,4.0,4499.0,1808.0,1297.0,2450.0,113.0,,64.0,2045.0,7.0,330.0,Euro 6,216.0,3800.0,6.0,4.0,9.8,12.1,7.6,9.3,16.494475246805564
1800000.0,2012.0,240000.0,10000.0,Левый,2.0,Jeep,2.8,200.0,Автомат,Дизельный,ДТ,Полный,9.9,7.9,США,J,5.0,4493.0,1839.0,1736.0,2694.0,189.0,R16,70.0,2540.0,5.0,193.0,Euro 0,274.0,2768.0,4.0,4.0,16.5,9.2,6.9,7.9,14.403297778421795
2600000.0,2022.0,52000.0,17775.0,Левый,2.0,Geely,2.0,238.0,Автомат,Бензиновый,АИ-95,Полный,6.9,8.1,Китай,C,5.0,4605.0,1878.0,1643.0,2700.0,204.0,R20,54.0,2115.0,8.0,210.0,Euro 5,,1969.0,4.0,4.0,10.8,11.4,6.3,8.1,14.77102238760702
5775000.0,2023.0,87.0,0.0,Левый,1.0,Zeekr,,544.0,Автомат,Электро,,Полный,3.8,17.8,Китай,E,5.0,4970.0,1999.0,1560.0,3005.0,117205.0,R21,,,1.0,200.0,Euro 0,,,,,,,,,15.56904898753229
2050000.0,2019.0,54000.0,5110.0,Левый,2.0,Mitsubishi,2.0,146.0,Вариатор,Бензиновый,АИ-92,Передний,11.4,7.5,Япония,D,5.0,4695.0,1810.0,1703.0,2670.0,215.0,R18,60.0,1985.0,,193.0,Euro 5,,1998.0,4.0,4.0,10.0,9.7,6.2,7.5,14.53335083891935
950000.0,2019.0,100776.0,3990.0,Левый,1.0,Renault,1.6,114.0,Вариатор,Бензиновый,АИ-95,Передний,12.9,6.9,Франция,B,5.0,4333.0,1813.0,1613.0,2673.0,204.0,R17,52.0,1768.0,,166.0,Euro 5,160.0,1598.0,4.0,4.0,10.7,8.6,6.0,6.9,13.76421831620775
1300000.0,2019.0,89363.0,4270.0,Левый,2.0,Kia,1.6,123.0,Автомат,Бензиновый,АИ-92,Передний,11.2,6.6,Южная Корея,B,5.0,4400.0,1740.0,1470.0,2600.0,160.0,R16,50.0,1610.0,6.0,192.0,Euro 5,,1591.0,4.0,4.0,10.5,8.9,5.3,6.6,14.077875591662238
4200000.0,2021.0,45000.0,42000.0,Левый,1.0,Volkswagen,3.6,276.0,Автомат,Бензиновый,АИ-95,Полный,8.9,13.1,Германия,E,7.0,5097.0,1990.0,1780.0,2980.0,203.0,R21,74.0,2730.0,8.0,190.0,Euro 0,,3597.0,6.0,4.0,11.4,14.7,10.7,13.1,15.250595321348806
1599999.0,2022.0,73000.0,5110.0,Левый,2.0,Chery,1.5,147.0,Вариатор,Бензиновый,АИ-92,Передний,9.8,8.2,Китай,C,5.0,4500.0,1842.0,1705.0,2670.0,190.0,R17,51.0,1888.0,,186.0,Euro 6,189.0,1498.0,4.0,4.0,9.5,10.8,6.6,8.2,14.28551418721001
600000.0,2011.0,218000.0,16500.0,Левый,3.0,Opel,2.0,220.0,Автомат,Бензиновый,АИ-95,Передний,7.8,8.8,Германия,D,5.0,4830.0,1856.0,1498.0,2737.0,160.0,R17,70.0,2135.0,6.0,240.0,Euro 5,206.0,1998.0,4.0,4.0,9.3,13.1,6.3,8.8,13.304686600863562
830000.0,2013.0,191000.0,4935.0,Левый,2.0,SsangYong,2.0,141.0,Механика,Дизельный,ДТ,Полный,16.2,7.7,Южная Корея,J,5.0,4660.0,1880.0,1755.0,2740.0,199.0,R18,75.0,2530.0,5.0,167.0,Euro 0,,1998.0,4.0,4.0,17.5,9.9,6.3,7.7,13.629182184591333
750000.0,2015.0,215000.0,1000.0,Левый,3.0,Kia,1.4,100.0,Механика,Бензиновый,АИ-95,Передний,13.5,6.6,Южная Корея,C,5.0,4505.0,1780.0,1485.0,2650.0,150.0,R16,53.0,1840.0,6.0,180.0,Euro 4,148.0,1396.0,4.0,4.0,10.5,8.8,5.3,6.6,13.527829818844937
455000.0,2007.0,331390.0,4900.0,Левый,3.0,Hyundai,2.0,140.0,Механика,Бензиновый,АИ-92,Передний,12.6,8.7,Южная Корея,M,5.0,4699.0,1839.0,1760.0,2830.0,160.0,R15,65.0,2440.0,5.0,183.0,Euro 0,,1975.0,4.0,4.0,10.1,11.2,7.2,8.7,13.02805489573287
1850000.0,2021.0,90000.0,9250.0,Левый,1.0,Chery,1.6,186.0,Робот,Бензиновый,АИ-92,Передний,8.9,7.0,Китай,D,7.0,4722.0,1860.0,1705.0,2710.0,190.0,R18,51.0,2143.0,7.0,185.0,Euro 5,165.0,1598.0,4.0,4.0,9.9,8.6,6.2,7.0,14.430696737594902
1550000.0,2018.0,58000.0,4060.0,Левый,2.0,Nissan,1.2,115.0,Вариатор,Бензиновый,АИ-95,Передний,12.9,5.6,Япония,C,5.0,4377.0,1806.0,1590.0,2646.0,200.0,R17,55.0,1880.0,,173.0,Euro 5,129.0,1197.0,4.0,4.0,10.1,6.6,5.1,5.6,14.253766134056512
7450000.0,2020.0,80048.0,47850.0,Левый,1.0,BMW,3.0,320.0,Автомат,Дизельный,ДТ,Полный,4.9,6.2,Германия,S,4.0,4851.0,1902.0,1346.0,2822.0,121.0,R18,66.0,2370.0,8.0,250.0,Euro 6,164.0,2993.0,6.0,4.0,16.5,7.6,5.4,6.2,15.82372472458392
2070000.0,2022.0,11422.0,3990.0,Левый,3.0,Kia,1.5,115.0,Вариатор,Бензиновый,АИ-95,Передний,,5.1,Южная Корея,C,5.0,4660.0,1780.0,1450.0,2700.0,170.0,R16,53.0,,,190.0,Euro 0,,1497.0,4.0,4.0,10.5,6.3,4.6,5.1,14.543059648333223
1195000.0,2008.0,110600.0,7600.0,Левый,2.0,Toyota,2.0,152.0,Автомат,Бензиновый,АИ-95,Полный,12.0,8.6,Япония,C,5.0,4395.0,1815.0,1685.0,2560.0,191.0,R16,60.0,2110.0,4.0,175.0,Euro 0,,1998.0,4.0,4.0,9.8,11.0,7.2,8.6,13.993657580167481
2230000.0,2020.0,120000.0,5215.0,Левый,1.0,Volkswagen,1.4,150.0,Робот,Бензиновый,АИ-95,Полный,9.2,6.8,Германия,C,5.0,4486.0,1839.0,1673.0,2677.0,200.0,R18,58.0,,6.0,198.0,Euro 6,,1395.0,4.0,4.0,10.0,8.8,5.6,6.8,14.617512591866694
1990000.0,2016.0,180000.0,9600.0,Левый,3.0,BMW,2.0,192.0,Автомат,Бензиновый,АИ-95,Полный,7.4,6.3,Германия,C,5.0,4439.0,1821.0,1598.0,2670.0,183.0,R17,61.0,2140.0,8.0,223.0,Euro 6,146.0,1998.0,4.0,4.0,11.0,7.6,5.6,6.3,14.503645699213111
3600000.0,2023.0,25390.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,15.096444681204078
2400000.0,2023.0,10250.0,5215.0,Левый,1.0,Exeed,1.6,150.0,Робот,Бензиновый,АИ-92,Полный,10.2,8.1,Китай,C,5.0,4533.0,1848.0,1699.0,2670.0,185.0,R19,57.0,1967.0,7.0,205.0,Euro 5,192.0,1598.0,4.0,4.0,9.9,9.9,7.1,8.1,14.690979711984754
4749000.0,2021.0,62094.0,17775.0,Левый,3.0,Lexus,2.0,238.0,Автомат,Бензиновый,АИ-95,Полный,9.5,7.9,Япония,E,5.0,4890.0,1895.0,1705.0,2790.0,200.0,R18,65.0,2575.0,6.0,200.0,Euro 6,184.0,1998.0,4.0,4.0,10.0,9.9,6.7,7.9,15.373444838101884
620000.0,2017.0,91760.0,3710.0,Левый,1.0,Lada,1.6,106.0,Механика,Бензиновый,АИ-95,Передний,11.4,7.2,Россия,B,5.0,4165.0,1764.0,1570.0,2592.0,195.0,R16,50.0,1650.0,5.0,176.0,Euro 0,,1596.0,4.0,4.0,10.5,9.3,5.9,7.2,13.3374763699232
3380000.0,2022.0,31672.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,15.033386563317146
1700000.0,2014.0,162000.0,5110.0,Левый,2.0,Toyota,2.0,146.0,Вариатор,Бензиновый,АИ-95,Полный,11.3,7.8,Япония,C,5.0,4570.0,1845.0,1670.0,2660.0,197.0,R17,60.0,2110.0,,180.0,Euro 0,,1988.0,4.0,4.0,10.0,9.4,6.3,7.8,14.346139397261565
7300000.0,2024.0,3385.0,9850.0,Левый,1.0,LiXiang,1.5,449.0,Автомат,Гибридный,АИ-95,Полный,5.3,22.8,Китай,E,5.0,5050.0,1995.0,1750.0,3005.0,180.0,R20,65.0,3130.0,1.0,180.0,Euro 0,,1496.0,4.0,4.0,,,,7.4,15.803385043104912
5650000.0,2023.0,97.0,0.0,Левый,1.0,Zeekr,,544.0,Автомат,Электро,,Полный,3.8,17.8,Китай,E,5.0,4970.0,1999.0,1560.0,3005.0,117205.0,R21,,,1.0,200.0,Euro 0,,,,,,,,,15.547166280113759
820000.0,2017.0,164295.0,3850.0,Левый,1.0,Skoda,1.6,110.0,Автомат,Бензиновый,АИ-95,Передний,11.6,6.1,Чехия,B,5.0,4483.0,1706.0,1461.0,2602.0,170.0,R15,55.0,1710.0,6.0,191.0,Euro 5,,1598.0,4.0,4.0,10.5,8.2,4.9,6.1,13.617060838751888
1700000.0,2012.0,211750.0,45900.0,Левый,3.0,BMW,3.0,306.0,Автомат,Бензиновый,АИ-95,Полный,6.8,10.1,Германия,E,5.0,4857.0,1933.0,1766.0,2933.0,222.0,R18,85.0,2750.0,8.0,235.0,Euro 5,236.0,2979.0,6.0,4.0,10.2,13.2,8.3,10.1,14.346139397261565
455000.0,2012.0,295000.0,3710.0,Левый,2.0,Renault,1.6,106.0,Автомат,Бензиновый,АИ-95,Передний,13.9,7.5,Франция,C,5.0,4618.0,1809.0,1479.0,2702.0,165.0,R15,60.0,1760.0,4.0,180.0,Euro 4,180.0,1598.0,4.0,4.0,9.7,10.6,5.8,7.5,13.02805489573287
2850000.0,2021.0,92000.0,9950.0,Левый,2.0,Toyota,2.5,200.0,Автомат,Бензиновый,АИ-92,Передний,8.7,6.8,Япония,D,5.0,4885.0,1840.0,1455.0,2825.0,155.0,R18,60.0,2030.0,8.0,210.0,Euro 6,155.0,2487.0,4.0,4.0,13.0,9.3,5.4,6.8,14.862829903121964
2050000.0,2013.0,145000.0,8500.0,Левый,3.0,Mercedes-Benz,2.1,170.0,Автомат,Дизельный,ДТ,Полный,8.8,6.5,Германия,D,5.0,4536.0,1840.0,1669.0,2755.0,200.0,R17,66.0,2450.0,7.0,205.0,Euro 5,168.0,2143.0,4.0,4.0,16.2,7.4,5.9,6.5,14.53335083891935
1400000.0,2018.0,109000.0,4305.0,Левый,2.0,Hyundai,1.6,123.0,Механика,Бензиновый,АИ-95,Передний,12.3,7.0,Южная Корея,B,5.0,4270.0,1780.0,1630.0,2590.0,190.0,R16,55.0,1795.0,6.0,169.0,Euro 6,161.0,1591.0,4.0,4.0,10.5,9.0,5.8,7.0,14.151983508870947
7900000.0,2021.0,129000.0,59850.0,Левый,1.0,BMW,3.0,400.0,Автомат,Дизельный,ДТ,Полный,5.4,7.5,Германия,F,6.0,5151.0,2000.0,1805.0,3105.0,221.0,R21,80.0,3290.0,8.0,250.0,Euro 6,193.0,2993.0,6.0,4.0,16.0,8.1,7.2,7.5,15.882373444019521
2700000.0,2018.0,91000.0,9700.0,Левый,2.0,Mercedes-Benz,2.0,194.0,Автомат,Дизельный,ДТ,Полный,7.8,5.4,Германия,E,5.0,4923.0,1852.0,1468.0,2939.0,119.0,R18,50.0,,9.0,233.0,Euro 6,161.0,1950.0,4.0,4.0,15.5,6.1,4.9,5.4,14.80876270134486
900000.0,2008.0,223000.0,4935.0,Левый,3.0,Nissan,2.0,141.0,Вариатор,Бензиновый,АИ-95,Полный,11.9,8.5,Япония,D,5.0,4630.0,1785.0,1685.0,2630.0,200.0,R16,65.0,2050.0,,172.0,Euro 0,,1997.0,4.0,4.0,10.2,10.8,7.2,8.5,13.710151153416941
2300000.0,2020.0,61000.0,5215.0,Левый,2.0,Kia,2.0,150.0,Автомат,Бензиновый,АИ-95,Передний,10.6,9.8,Южная Корея,D,5.0,4905.0,1860.0,1465.0,2850.0,155.0,R16,70.0,,6.0,210.0,Euro 5,165.0,1999.0,4.0,4.0,10.3,11.1,8.3,9.8,14.648420115681892
790000.0,2011.0,178000.0,4900.0,Левый,3.0,Ford,2.0,140.0,Робот,Дизельный,ДТ,Полный,10.6,6.8,США,C,5.0,4443.0,1842.0,1677.0,2690.0,188.0,R16,66.0,2160.0,6.0,183.0,Euro 4,179.0,1997.0,4.0,4.0,16.0,8.5,5.8,6.8,13.579789490265188
4090000.0,2018.0,94000.0,16275.0,Левый,2.0,BMW,3.0,218.0,Автомат,Дизельный,ДТ,Полный,8.0,6.2,Германия,E,5.0,4886.0,1938.0,1762.0,2933.0,209.0,R18,85.0,2780.0,8.0,220.0,Euro 6,,2993.0,6.0,4.0,16.5,7.1,5.7,6.2,15.224055772517731
800000.0,2010.0,210000.0,17325.0,Левый,3.0,Volvo,2.5,231.0,Автомат,Бензиновый,АИ-95,Передний,7.5,9.8,Швеция,E,5.0,4851.0,1861.0,1493.0,2835.0,151.0,R16,70.0,2150.0,6.0,235.0,Euro 5,229.0,2521.0,5.0,4.0,9.0,14.5,7.1,9.8,13.592368256649284
575000.0,2011.0,150000.0,4270.0,Левый,3.0,Volkswagen,1.4,122.0,Робот,Бензиновый,АИ-98,Передний,9.5,6.0,Германия,C,5.0,4199.0,1786.0,1479.0,2578.0,150.0,R16,55.0,1850.0,7.0,200.0,Euro 5,138.0,1390.0,4.0,4.0,10.5,7.7,5.0,6.0,13.26212705890841
1290000.0,2014.0,181027.0,8450.0,Левый,2.0,Nissan,2.5,169.0,Вариатор,Бензиновый,АИ-95,Полный,10.3,9.1,Япония,D,5.0,4636.0,1790.0,1700.0,2630.0,210.0,R17,65.0,2050.0,,182.0,Euro 0,214.0,2488.0,4.0,4.0,9.5,11.5,7.7,9.1,14.070153551531353
1809950.0,2014.0,81149.0,16650.0,Левый,3.0,Infiniti,2.5,222.0,Автомат,Бензиновый,АИ-95,Полный,9.4,10.6,Япония,D,5.0,4635.0,1800.0,1600.0,2800.0,147.0,R19,80.0,2272.0,7.0,210.0,Euro 4,265.0,2496.0,6.0,4.0,10.3,14.3,8.4,10.6,14.408810331052356
2699000.0,2020.0,72500.0,5215.0,Левый,2.0,Volkswagen,1.4,150.0,Робот,Бензиновый,АИ-95,Полный,9.2,6.8,Германия,C,5.0,4486.0,1839.0,1673.0,2677.0,200.0,R18,58.0,,6.0,198.0,Euro 6,,1395.0,4.0,4.0,10.0,8.8,5.6,6.8,14.808392262507668
4300000.0,2017.0,143000.0,18300.0,Левый,1.0,Porsche,3.0,245.0,Автомат,Дизельный,ДТ,Полный,7.3,6.8,Германия,E,5.0,4855.0,1939.0,1705.0,2895.0,190245.0,R21,100.0,2870.0,8.0,221.0,Euro 5,179.0,2967.0,6.0,4.0,16.8,7.8,6.2,6.8,15.274125813221904
3850000.0,2023.0,29000.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,15.163583966004193
6100000.0,2023.0,15838.0,67350.0,Левый,1.0,LiXiang,1.5,449.0,Автомат,Гибридный,АИ-95,Полный,5.3,21.9,Китай,E,5.0,5050.0,1995.0,1750.0,3005.0,,R20,65.0,3080.0,1.0,180.0,Euro 0,,1496.0,4.0,4.0,,,,7.6,15.623799493077952
3800000.0,2019.0,101000.0,9450.0,Левый,2.0,BMW,2.0,190.0,Автомат,Дизельный,ДТ,Полный,7.7,4.8,Германия,C,5.0,4360.0,1824.0,1526.0,2670.0,182.0,R17,51.0,2190.0,8.0,221.0,Euro 6,126.0,1995.0,4.0,4.0,16.5,5.4,4.5,4.8,15.150511887854474
